STCNTYBR,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
34017,22013068.0,23940969.0,26558389.0,26423125.0,28602497.0,28132186.0,27544598.0,29950127.0,31248031.0,32254447.0,31654663.0
34019,3308999.0,3293129.0,3353190.0,3475992.0,3678982.0,3744764.0,3884653.0,4338228.0,4654877.0,4756078.0,4933420.0
34021,25627871.0,11761340.0,12150400.0,12767282.0,14794398.0,14897509.0,15045747.0,15483961.0,15709792.0,16463711.0,17429372.0
34023,21068228.0,21343937.0,22143377.0,24100824.0,25260950.0,28696818.0,29809909.0,32939809.0,35330397.0,35000106.0,35927347.0
34025,16963350.0,17610003.0,17952762.0,19042280.0,20078514.0,20583856.0,23392958.0,23765286.0,23507759.0,24137562.0,24813221.0
34027,15708136.0,18655681.0,20040252.0,22231677.0,22597204.0,22305366.0,22156487.0,23312814.0,24516414.0,24670897.0,25061919.0
34029,12700866.0,12812733.0,13078903.0,13996221.0,14577615.0,14563013.0,14574717.0,15105344.0,15508580.0,15766904.0,15877156.0
34031,9866022.0,10043318.0,10366807.0,10712249.0,11007777.0,11099060.0,13678993.0,13116621.0,14070466.0,14370878.0,16108286.0
34033,1055933.0,1040519.0,989086.0,1016802.0,998555.0,983592.0,986663.0,959824.0,963647.0,926836.0,927063.0
34035,11869063.0,13242574.0,13984027.0,11594746.0,9891396.0,11144331.0,12181879.0,13156603.0,14108372.0,13241521.0,13778412.0
34037,2339790.0,2287387.0,2337956.0,2460670.0,2557736.0,2667976.0,2779691.0,2972961.0,3200116.0,3386881.0,3579300.0
34039,16415899.0,18109221.0,17682401.0,20400723.0,21115558.0,23838704.0,24184928.0,25784063.0,28680227.0,27126178.0,26230401.0
34041,2244565.0,2234545.0,2235545.0,2258561.0,2299448.0,2340870.0,2378218.0,2411445.0,2412330.0,2419084.0,2500325.0
35001,9852333.0,10723113.0,10974996.0,10430461.0,11086852.0,12061953.0,12716176.0,12968205.0,12461227.0,12775369.0,13163813.0
35003,13627.0,17039.0,17487.0,16815.0,17257.0,21092.0,23496.0,22610.0,21423.0,20798.0,22585.0
35005,753695.0,783776.0,822432.0,857882.0,860827.0,899467.0,944239.0,961463.0,1058676.0,957014.0,946332.0
35006,177321.0,179185.0,190411.0,196122.0,199152.0,201615.0,214345.0,213764.0,217714.0,213931.0,218470.0
35007,297026.0,292039.0,281356.0,283812.0,287103.0,286445.0,300175.0,312109.0,305695.0,319758.0,289410.0
35009,636718.0,732349.0,764596.0,822185.0,752508.0,711868.0,779329.0,800087.0,810747.0,827688.0,792911.0
35011,28334.0,31144.0,31877.0,36341.0,39766.0,45951.0,41415.0,41661.0,42767.0,42790.0,44116.0
35013,1435890.0,1572616.0,1553172.0,1646866.0,1637994.0,1712323.0,1826993.0,1984235.0,2055263.0,2102103.0,2244792.0
35015,837706.0,860164.0,925761.0,985273.0,1076145.0,1176637.0,1269910.0,1252346.0,1252244.0,1423055.0,1574406.0
35017,356742.0,360804.0,373730.0,380294.0,389247.0,386990.0,393649.0,401153.0,411719.0,420196.0,425365.0
35019,21716.0,30690.0,32109.0,33991.0,35710.0,38850.0,36493.0,34358.0,35026.0,36950.0,29892.0
35021,7418.0,9797.0,9003.0,8783.0,8780.0,,4321.0,6049.0,7380.0,7786.0,11234.0
35023,57962.0,54786.0,61719.0,66204.0,65304.0,64934.0,66020.0,64880.0,64245.0,65494.0,65628.0
35025,682801.0,653719.0,750149.0,860316.0,932091.0,976595.0,1107536.0,1013537.0,974406.0,1120240.0,1254395.0
35027,365880.0,372778.0,330772.0,336877.0,358601.0,357836.0,358904.0,376163.0,389151.0,421444.0,454916.0
35028,940984.0,913535.0,960644.0,908691.0,850364.0,873518.0,802879.0,793142.0,823023.0,787130.0,771955.0
35029,231878.0,248799.0,272990.0,276688.0,290746.0,298613.0,299385.0,305271.0,311881.0,302061.0,303040.0
35031,396589.0,400578.0,407331.0,407990.0,386542.0,373536.0,419590.0,488203.0,537726.0,531866.0,537332.0
35033,28259.0,31929.0,31595.0,30835.0,29848.0,36112.0,33544.0,35770.0,37955.0,36155.0,38175.0
35035,533744.0,566410.0,525156.0,534478.0,539941.0,537272.0,548021.0,547233.0,551413.0,574405.0,588034.0
35037,164830.0,157540.0,155051.0,153237.0,152446.0,154362.0,153966.0,165104.0,158526.0,162089.0,177658.0
35039,418736.0,426016.0,403356.0,360680.0,367107.0,360893.0,334665.0,343650.0,360716.0,375283.0,375110.0
35041,170073.0,172703.0,176009.0,177425.0,187547.0,188155.0,195608.0,192088.0,186509.0,194378.0,196762.0
35043,759841.0,769652.0,761225.0,784785.0,790423.0,850591.0,879475.0,955016.0,985309.0,1016212.0,1057291.0
35045,1514037.0,1194890.0,1223256.0,1302765.0,1303270.0,1375686.0,1407511.0,1397370.0,1474804.0,1469914.0,1472258.0
35047,271651.0,278391.0,291560.0,308216.0,305455.0,283989.0,294350.0,165740.0,301017.0,314274.0,315124.0
35049,2488819.0,2537343.0,2499637.0,2549057.0,2745658.0,2525570.0,3150570.0,3254672.0,3098101.0,3118293.0,3111974.0
35051,105056.0,111225.0,109127.0,116756.0,121410.0,123156.0,132543.0,127212.0,136151.0,136077.0,141604.0
35053,179695.0,179203.0,176599.0,172088.0,178995.0,164820.0,189307.0,180010.0,192175.0,206585.0,203395.0
35055,401683.0,418759.0,416082.0,422132.0,418810.0,440160.0,447615.0,472280.0,486182.0,508409.0,524273.0
35057,97535.0,94185.0,90269.0,89837.0,89686.0,95361.0,105893.0,111917.0,111683.0,114430.0,122525.0
35059,103574.0,97137.0,98238.0,106652.0,115481.0,114331.0,121946.0,114454.0,116531.0,129538.0,121686.0
35061,511078.0,517129.0,510188.0,516105.0,535953.0,540094.0,556687.0,581774.0,581674.0,603621.0,619092.0
36001,15566506.0,11662569.0,13159107.0,12640136.0,14065738.0,15461819.0,14848108.0,15668199.0,19745801.0,19375273.0,19647199.0
36003,404751.0,417648.0,436944.0,445056.0,447659.0,485717.0,501114.0,529380.0,562623.0,588347.0,643027.0
36005,10260597.0,10229309.0,10322736.0,10422908.0,10981379.0,11040570.0,11528744.0,11935315.0,12678899.0,13153809.0,13689440.0
36007,2253108.0,2298387.0,2199840.0,2261342.0,2279081.0,2372165.0,2607707.0,2636576.0,2691539.0,2767177.0,2875796.0
36009,814340.0,831113.0,828042.0,844933.0,884379.0,904193.0,916484.0,946532.0,959824.0,977882.0,1156995.0
36011,882576.0,910383.0,936468.0,932033.0,1003009.0,1021591.0,1030055.0,1078638.0,1104459.0,1131519.0,1096611.0
36013,1468350.0,1458550.0,1473772.0,1433148.0,1429946.0,1439566.0,1465675.0,1527095.0,1574802.0,1615125.0,1677300.0
36015,1172497.0,1119242.0,1103717.0,1020743.0,993690.0,1036424.0,1004946.0,1023220.0,1040398.0,1049071.0,1083407.0
36017,822844.0,600114.0,582214.0,594315.0,668875.0,765576.0,955242.0,961085.0,958269.0,885396.0,1041037.0
36019,1221133.0,1304391.0,1276085.0,1200711.0,1203335.0,1241444.0,1272447.0,1323522.0,1378608.0,1390159.0,1430368.0
36021,955203.0,939998.0,906997.0,937013.0,990661.0,955286.0,976201.0,1039181.0,1096583.0,1103072.0,1172975.0
36023,605620.0,588940.0,621640.0,654617.0,647726.0,631368.0,661968.0,688576.0,686171.0,712689.0,790117.0
36025,838512.0,872800.0,889204.0,925008.0,958333.0,957995.0,956010.0,972298.0,981200.0,1030797.0,1020021.0
36027,4153833.0,4031036.0,3946437.0,3954253.0,4121199.0,4367356.0,4943028.0,5630013.0,6237395.0,6407098.0,6737912.0
36029,28449263.0,29794771.0,23657985.0,29766393.0,30512160.0,33848011.0,37303363.0,39521818.0,38327519.0,39950766.0,43285196.0
36031,492319.0,506925.0,517780.0,565785.0,568680.0,598999.0,626857.0,668488.0,721836.0,733088.0,751443.0
36033,465749.0,460009.0,455437.0,454749.0,442619.0,436223.0,461299.0,509799.0,521195.0,537948.0,512787.0
36035,630944.0,655789.0,636275.0,642359.0,674128.0,662694.0,683007.0,1198793.0,743571.0,782880.0,761332.0
36037,1433720.0,1134017.0,1077004.0,869409.0,807171.0,765505.0,776630.0,793872.0,868241.0,837522.0,888126.0
36039,897110.0,889603.0,950675.0,998959.0,1071585.0,1088168.0,1097722.0,1231891.0,1397817.0,1615266.0,1720529.0
36041,64660.0,68696.0,68077.0,72720.0,74825.0,92126.0,93840.0,98936.0,99817.0,105342.0,105843.0
36043,589473.0,572421.0,563088.0,586139.0,588087.0,578166.0,599821.0,618754.0,657493.0,674354.0,751977.0
36045,1451178.0,1547035.0,1558210.0,1360442.0,1397919.0,1377169.0,1463593.0,1551045.0,1630842.0,1629708.0,1624473.0
36047,33785314.0,34218639.0,35938043.0,37603197.0,40791617.0,42096951.0,44979424.0,50785314.0,53313600.0,54571765.0,56463837.0
36049,255208.0,250316.0,243006.0,223439.0,225705.0,228953.0,237802.0,261673.0,258783.0,274034.0,272452.0
36051,685658.0,711606.0,785365.0,794825.0,766724.0,804488.0,767840.0,783523.0,828870.0,890202.0,956364.0
36053,962230.0,997616.0,1032228.0,979683.0,962620.0,1086757.0,1157261.0,842407.0,845473.0,825555.0,810288.0
36055,10118180.0,10594003.0,11118407.0,10903552.0,11379631.0,11811800.0,12398585.0,12981015.0,14143467.0,14149651.0,14293957.0
36057,734046.0,688589.0,676198.0,661811.0,643266.0,665572.0,670250.0,703511.0,723412.0,745035.0,781283.0
36059,54189692.0,54333677.0,57133739.0,58084836.0,61086664.0,62577093.0,65265141.0,69838383.0,72842385.0,72830709.0,79147620.0
36061,428287067.0,493716410.0,624065989.0,682762089.0,742633878.0,865423463.0,919942970.0,1025138083.0,1141247673.0,1130513892.0,1163175912.0
36063,4292915.0,2511795.0,2551928.0,2490053.0,2517684.0,2458688.0,2503705.0,2584490.0,2565808.0,2653565.0,2795224.0
36065,3122214.0,3129137.0,3101140.0,3111786.0,3140380.0,3170685.0,3271672.0,3469660.0,3592660.0,3651546.0,3722228.0
36067,7964040.0,8728031.0,8220375.0,8509116.0,8724953.0,8928438.0,9169510.0,9637623.0,10752184.0,10278391.0,10716334.0
36069,1589981.0,1602064.0,1625217.0,1742139.0,1742625.0,1773074.0,1872610.0,2015245.0,2123367.0,2169011.0,2313392.0
36071,5468225.0,5508202.0,5454842.0,6014335.0,6057232.0,6127797.0,6450809.0,6966880.0,7408466.0,8359703.0,8639594.0
36073,366159.0,361533.0,368879.0,308083.0,319814.0,326403.0,354158.0,393478.0,403390.0,393465.0,401110.0
36075,1280764.0,1145790.0,1267692.0,1203132.0,1214152.0,1257552.0,1718126.0,1762669.0,1241869.0,1325265.0,1381962.0
36077,1053489.0,1039837.0,999293.0,988314.0,999703.0,968610.0,966367.0,1026248.0,1085241.0,1108913.0,1121118.0
36079,4165288.0,4627687.0,3914274.0,1796675.0,1803514.0,1799208.0,1977704.0,2041456.0,2133608.0,2204324.0,2187506.0
36081,41435667.0,41631795.0,42339264.0,43546874.0,46482311.0,48978200.0,53366374.0,59548116.0,63260587.0,65876143.0,63585178.0
36083,1840611.0,1791148.0,1849399.0,1945306.0,1822096.0,1856157.0,1926569.0,2072922.0,2053199.0,2104608.0,2249585.0
36085,9398355.0,9556256.0,9710934.0,9778097.0,10266172.0,10538881.0,11334898.0,11915856.0,12711872.0,13325471.0,14025937.0
36087,7885430.0,8036165.0,8342672.0,8925305.0,9434219.0,11284646.0,12342870.0,14242204.0,13905420.0,14503333.0,14426222.0
36089,1172166.0,1122749.0,1137799.0,1120901.0,1144688.0,1096308.0,1120676.0,1155658.0,1210074.0,1204929.0,1227753.0
36091,3309979.0,3289743.0,3373233.0,3504152.0,3681367.0,3690713.0,4005254.0,4265206.0,4483445.0,4725025.0,4996764.0
36093,2379512.0,2352777.0,2371587.0,2386360.0,2440098.0,2466754.0,2568340.0,2665946.0,2743023.0,2770462.0,2879138.0
36095,378272.0,386148.0,386396.0,388562.0,412218.0,407889.0,407622.0,433750.0,456965.0,461678.0,490305.0
36097,157043.0,154485.0,158798.0,170222.0,166745.0,180478.0,182925.0,198017.0,203222.0,212986.0,233141.0
36099,419047.0,444377.0,413933.0,541577.0,529765.0,563923.0,492695.0,472938.0,483907.0,510163.0,504554.0
36101,795446.0,816906.0,821293.0,872532.0,898759.0,918331.0,969230.0,1025042.0,1098968.0,1101830.0,1102649.0
36103,35162287.0,35733176.0,35830187.0,40293698.0,42890529.0,44109004.0,49895796.0,54253202.0,56484990.0,53828352.0,54914250.0
36105,1172689.0,1193076.0,1231455.0,1219701.0,1251016.0,1206750.0,1201690.0,1294918.0,1406680.0,1419602.0,1346499.0
36107,421529.0,409017.0,412181.0,405970.0,399141.0,395788.0,410003.0,438770.0,450123.0,449897.0,465773.0
36109,1577463.0,1581976.0,1651347.0,1761112.0,1805433.0,1766433.0,1831601.0,1930118.0,2011274.0,2066827.0,2105840.0
36111,2425161.0,3070767.0,3063825.0,3179831.0,3390568.0,3392237.0,2843443.0,3044352.0,3166160.0,3212969.0,3274855.0
36113,1350335.0,1355800.0,1375501.0,1425818.0,1476013.0,1469980.0,1559859.0,1698814.0,1771542.0,1897787.0,2042759.0
36115,594589.0,600937.0,618128.0,663335.0,657672.0,685361.0,702404.0,720115.0,745453.0,745645.0,714243.0
36117,800828.0,801781.0,790343.0,724116.0,735754.0,780669.0,800875.0,844431.0,877363.0,867175.0,836357.0
36119,43250904.0,42521849.0,46656079.0,50022152.0,55070512.0,62604570.0,71252706.0,87231549.0,99998169.0,112616602.0,117853332.0
36121,605098.0,630947.0,681703.0,729595.0,804953.0,884248.0,988071.0,1136875.0,1207291.0,1249870.0,1368646.0
36123,275259.0,287018.0,294048.0,299763.0,310259.0,333260.0,359890.0,355836.0,376696.0,400276.0,409625.0
37001,2544198.0,2398217.0,2425229.0,2115560.0,2007392.0,1908879.0,1942210.0,1982883.0,2047029.0,2107144.0,2183317.0
37003,341238.0,337761.0,330341.0,330343.0,324890.0,321121.0,310894.0,323727.0,335479.0,311181.0,318153.0
37005,206524.0,211857.0,206477.0,186456.0,171137.0,167000.0,176349.0,181465.0,184963.0,184987.0,198725.0
37007,268300.0,265377.0,270900.0,271277.0,249248.0,239009.0,234795.0,230082.0,224075.0,220947.0,207695.0
37009,553761.0,553142.0,513550.0,489483.0,484937.0,467522.0,427999.0,422299.0,438444.0,456901.0,490252.0
37011,262106.0,251534.0,249672.0,243717.0,246000.0,242773.0,244127.0,253549.0,266138.0,276456.0,274623.0
37013,761945.0,1109477.0,1073239.0,1121721.0,1077635.0,1221628.0,849607.0,906273.0,949467.0,630469.0,673426.0
37015,160626.0,158654.0,155192.0,153459.0,129445.0,115108.0,115372.0,112507.0,113268.0,119397.0,93912.0
37017,251978.0,245756.0,233729.0,242609.0,242981.0,251259.0,252568.0,254913.0,273689.0,278389.0,297976.0
37019,1612014.0,1647476.0,1584359.0,1617122.0,1679504.0,1695483.0,1749670.0,1772621.0,1986292.0,2149327.0,2274134.0
37021,3957164.0,4071088.0,3924986.0,4257858.0,4007171.0,4220270.0,4459205.0,4701402.0,4877065.0,5322032.0,5513118.0
37023,793849.0,758917.0,734781.0,773810.0,796230.0,816914.0,667819.0,661859.0,705770.0,738497.0,780379.0
37025,1972939.0,2125948.0,1882813.0,1798421.0,1817403.0,1839811.0,1937562.0,2065430.0,2259833.0,2379324.0,2418606.0
37027,891598.0,848512.0,815792.0,783513.0,730354.0,674951.0,686899.0,762640.0,763079.0,741553.0,758062.0
37029,31688.0,36050.0,40785.0,40498.0,37864.0,40704.0,41667.0,43439.0,47252.0,44761.0,45827.0
37031,966446.0,985927.0,956395.0,958021.0,994948.0,964980.0,995767.0,1043164.0,1078059.0,1129009.0,1308022.0
37033,52530.0,50238.0,49268.0,53440.0,54937.0,54411.0,54576.0,57170.0,59163.0,58451.0,58071.0
37035,2480760.0,2513185.0,2573905.0,2475025.0,2442398.0,2357857.0,2460236.0,2614966.0,2718805.0,2846571.0,3036315.0
37037,622960.0,618642.0,586089.0,597094.0,567755.0,553461.0,548197.0,598032.0,625020.0,661285.0,682179.0
37039,487940.0,501586.0,488867.0,503728.0,493860.0,500783.0,463360.0,427713.0,444843.0,474773.0,473953.0
37041,193269.0,192479.0,166651.0,166234.0,179090.0,181699.0,193351.0,194484.0,204013.0,209075.0,219597.0
37043,160497.0,160284.0,156383.0,156331.0,154149.0,150787.0,149021.0,147235.0,154729.0,155722.0,157523.0
37045,1309607.0,1260187.0,1222698.0,1212794.0,1165778.0,1083850.0,1023309.0,1055006.0,1104198.0,1104349.0,1082836.0
37047,785117.0,737458.0,734415.0,633744.0,634664.0,737441.0,748724.0,692846.0,729727.0,734237.0,910250.0
37049,1185827.0,1147880.0,1121366.0,1184102.0,1179235.0,1152075.0,1184491.0,1248535.0,1351198.0,1343763.0,1422869.0
37051,2691709.0,2732151.0,2795544.0,2819250.0,2862398.0,2873046.0,2936410.0,3055639.0,3279664.0,3351445.0,3507848.0
37053,163385.0,166813.0,185722.0,178466.0,181000.0,173630.0,188016.0,184508.0,199654.0,192586.0,189617.0
37055,921306.0,938790.0,959620.0,962186.0,992849.0,1001191.0,1030565.0,1085043.0,1190834.0,1204123.0,1228768.0
37057,2603666.0,2704331.0,2561413.0,2463061.0,2545730.0,2608326.0,2822741.0,3544596.0,3255843.0,2390754.0,2455879.0
37059,538474.0,542069.0,525391.0,534725.0,494576.0,527694.0,482341.0,491843.0,449784.0,475709.0,473295.0
37061,462839.0,445546.0,450981.0,472764.0,524159.0,549455.0,589152.0,582979.0,624468.0,630227.0,746706.0
37063,4546394.0,4967151.0,5299082.0,5656085.0,6018043.0,6722653.0,8026956.0,8858886.0,11032115.0,11681346.0,12516650.0
37065,311230.0,310351.0,341057.0,324319.0,322128.0,302271.0,306289.0,309062.0,345245.0,337757.0,403129.0
37067,17873985.0,13230606.0,18341656.0,33615150.0,35027310.0,35677923.0,30693023.0,33336424.0,28280011.0,29956944.0,31830472.0
37069,345885.0,354743.0,347815.0,340726.0,353379.0,350317.0,350945.0,369913.0,389460.0,356014.0,383798.0
37071,2432503.0,2357061.0,2470391.0,2415502.0,2264468.0,2247186.0,2331107.0,2378335.0,2419505.0,2500546.0,2550163.0
37073,90559.0,85751.0,81925.0,81074.0,84956.0,76720.0,57691.0,55701.0,55385.0,52643.0,52362.0
37075,113845.0,114412.0,108323.0,103812.0,98849.0,95037.0,94282.0,94692.0,102011.0,101952.0,108752.0
37077,524398.0,538587.0,520564.0,499190.0,500015.0,487344.0,494127.0,509866.0,496390.0,483494.0,511085.0
37079,104454.0,97589.0,95066.0,96093.0,98113.0,97285.0,100495.0,102193.0,104904.0,108598.0,113882.0
37081,9165513.0,8565093.0,8979252.0,7796230.0,8076632.0,8525022.0,9187771.0,9292956.0,9468094.0,9590666.0,10014966.0
37083,605443.0,619048.0,607057.0,599163.0,611033.0,625598.0,642558.0,640440.0,673400.0,673366.0,658294.0
37085,932996.0,941212.0,889814.0,859697.0,855208.0,870526.0,868448.0,980592.0,1024458.0,1020411.0,1041965.0
37087,737280.0,827076.0,785652.0,746694.0,697924.0,753917.0,670283.0,692609.0,703953.0,698988.0,704989.0
37089,1907447.0,1902054.0,1848248.0,1821717.0,1814791.0,1818268.0,1859430.0,1783550.0,1856976.0,1843929.0,1814468.0
37091,277235.0,275530.0,277677.0,284967.0,368046.0,402498.0,400794.0,333819.0,359457.0,374395.0,446119.0
37093,120339.0,115259.0,129072.0,108934.0,110833.0,107922.0,110274.0,110766.0,112273.0,114326.0,122457.0
37095,304701.0,239782.0,173338.0,146285.0,72981.0,73236.0,60120.0,59460.0,61269.0,65079.0,67707.0
37097,2238612.0,2183062.0,2148116.0,2297442.0,2286258.0,2369552.0,2541487.0,2781129.0,2856618.0,2980706.0,3251926.0
37099,482393.0,459595.0,438657.0,417578.0,428808.0,414024.0,411961.0,452588.0,477121.0,537213.0,509149.0
37101,1509470.0,1490146.0,1477744.0,1487891.0,1464185.0,1523177.0,1450083.0,1563346.0,1627615.0,1946603.0,1843529.0
37103,62552.0,60312.0,59792.0,58694.0,54553.0,50191.0,47480.0,46118.0,47376.0,25578.0,33673.0
37105,808447.0,823366.0,825097.0,778789.0,758459.0,752489.0,754004.0,767873.0,799509.0,835252.0,875623.0
37107,760008.0,737772.0,745751.0,761918.0,746893.0,744155.0,740166.0,760407.0,800317.0,740881.0,736975.0
37109,822124.0,869491.0,881171.0,903787.0,906603.0,927287.0,1004641.0,1117530.0,1158228.0,1224995.0,1261802.0
37111,342747.0,331721.0,305481.0,320302.0,322648.0,309827.0,317257.0,319046.0,325957.0,326367.0,338223.0
37113,861120.0,847344.0,782311.0,733992.0,796797.0,868552.0,1216227.0,1083566.0,1130006.0,1252473.0,1657550.0
37115,169948.0,163206.0,157629.0,162018.0,161094.0,157319.0,162614.0,164004.0,170532.0,97357.0,95491.0
37117,301960.0,285719.0,294666.0,251338.0,246046.0,229899.0,269519.0,264644.0,264027.0,263716.0,284729.0
37119,175628116.0,81492824.0,152555205.0,192892278.0,199004221.0,188238611.0,202323588.0,186041432.0,201575427.0,199130680.0,189011232.0
37121,218187.0,214557.0,204642.0,201010.0,193311.0,175501.0,159613.0,160528.0,137587.0,139721.0,152677.0
37123,371037.0,434907.0,499673.0,464721.0,414399.0,294937.0,291450.0,296404.0,335592.0,320156.0,300352.0
37125,1700781.0,1689796.0,1626100.0,1699485.0,1669601.0,1849016.0,1863054.0,2022965.0,2106486.0,2255126.0,2183257.0
37127,1696106.0,1651594.0,1688292.0,1365713.0,1394136.0,1401649.0,1456801.0,1566968.0,1707226.0,1842948.0,1939381.0
37129,4110629.0,3890979.0,3859990.0,3944112.0,3964725.0,4119927.0,4818091.0,5563422.0,6354059.0,7707712.0,8676824.0
37131,106407.0,98697.0,88363.0,81785.0,80631.0,58473.0,55679.0,56273.0,34006.0,38619.0,38174.0
37133,1041595.0,1048456.0,1045744.0,1073751.0,1062072.0,1028395.0,1059927.0,1076204.0,1158275.0,1227846.0,1346467.0
37135,1718161.0,1675432.0,1709442.0,2816642.0,2362092.0,2640839.0,2182887.0,2356774.0,2537880.0,2569932.0,2787313.0
37137,125035.0,120246.0,116311.0,133087.0,133753.0,134060.0,132819.0,125774.0,132959.0,135586.0,145072.0
37139,1108212.0,1021433.0,926554.0,758350.0,783012.0,692978.0,732395.0,667360.0,605710.0,532447.0,532712.0
37141,354889.0,346076.0,332538.0,313977.0,303786.0,309603.0,321026.0,332808.0,363208.0,313735.0,364540.0
37143,92391.0,106451.0,100202.0,93479.0,92869.0,95402.0,101190.0,99769.0,99309.0,109231.0,104634.0
37145,439728.0,420385.0,406763.0,428187.0,428975.0,417725.0,414872.0,417558.0,434765.0,463166.0,467806.0
37147,1740484.0,1761546.0,1779007.0,1867804.0,1880352.0,1941389.0,1993979.0,2006024.0,2045624.0,2147061.0,2319247.0
37149,437493.0,430128.0,419025.0,417464.0,410520.0,394533.0,380120.0,389340.0,393550.0,407298.0,398357.0
37151,1832301.0,1784320.0,1755329.0,1657651.0,1535370.0,1517067.0,1443959.0,1493101.0,1519728.0,1559197.0,1572504.0
37153,441081.0,437409.0,430338.0,411740.0,404032.0,404839.0,397501.0,403591.0,414306.0,424412.0,434508.0
37155,983259.0,996038.0,984252.0,1063621.0,1007012.0,976246.0,972169.0,978945.0,991536.0,1027727.0,1061369.0
37157,1153363.0,1135489.0,1078443.0,1058227.0,1026114.0,1000177.0,972871.0,971205.0,984532.0,1041613.0,1023905.0
37159,1479132.0,1468359.0,1386502.0,1354965.0,1321035.0,1265815.0,1277657.0,1294320.0,1359237.0,1352964.0,1423948.0
37161,748392.0,746718.0,706164.0,701213.0,690433.0,672360.0,667273.0,677604.0,700284.0,706935.0,711379.0
37163,474320.0,475720.0,490614.0,532475.0,535518.0,534617.0,538284.0,558187.0,574950.0,578142.0,595447.0
37165,330591.0,327361.0,310725.0,326272.0,328604.0,319284.0,315375.0,334557.0,333139.0,347690.0,385135.0
37167,926241.0,910574.0,896843.0,922660.0,920314.0,879389.0,902303.0,904733.0,908645.0,930295.0,1026984.0
37169,330956.0,351460.0,329581.0,340047.0,311503.0,305492.0,300358.0,297595.0,306020.0,309861.0,349271.0
37171,1392466.0,1326573.0,1245783.0,1302352.0,1268476.0,1274155.0,1219436.0,1233722.0,1256802.0,1279476.0,1299249.0
37173,268709.0,257999.0,309006.0,301974.0,350237.0,394880.0,432699.0,433523.0,399409.0,389027.0,444915.0
37175,599553.0,575842.0,551405.0,524679.0,515051.0,500161.0,482326.0,500736.0,509654.0,529247.0,541981.0
37177,51384.0,70010.0,60866.0,101837.0,143851.0,43109.0,38712.0,34071.0,33190.0,32296.0,33384.0
37179,1603756.0,1542608.0,1543309.0,1644783.0,1589931.0,1626252.0,1822246.0,1976163.0,2036926.0,2097352.0,2268623.0
37181,448156.0,429585.0,447186.0,441118.0,442650.0,407401.0,421190.0,440323.0,456258.0,457144.0,438022.0
37183,16691869.0,18501983.0,19749985.0,21985583.0,21467179.0,21706457.0,22792109.0,25655977.0,25125958.0,25436494.0,26360304.0
37185,105012.0,93023.0,87128.0,86107.0,83782.0,82670.0,71592.0,90421.0,73934.0,75034.0,76646.0
37187,134282.0,135697.0,129218.0,122155.0,120572.0,116465.0,95395.0,98993.0,100924.0,106154.0,107062.0
37189,916802.0,1115899.0,1094159.0,895018.0,860388.0,902538.0,939950.0,966390.0,1012140.0,1134973.0,1208776.0
37191,1292515.0,1316582.0,1316970.0,1408950.0,1395772.0,1388109.0,1399350.0,1453972.0,1496355.0,1504200.0,1548652.0
37193,776636.0,776292.0,755241.0,768531.0,759895.0,752720.0,735546.0,718483.0,771771.0,698223.0,715908.0
37195,999440.0,1002979.0,1042130.0,1047545.0,1071236.0,1051097.0,1028644.0,1083980.0,1126493.0,1153770.0,1062616.0
37197,471904.0,478669.0,522893.0,512288.0,478974.0,449045.0,426155.0,432553.0,453762.0,474871.0,496017.0
37199,258217.0,241572.0,239256.0,231280.0,232032.0,236612.0,235670.0,229772.0,254188.0,259261.0,254350.0
38001,67084.0,67767.0,68744.0,73839.0,79528.0,82150.0,81047.0,82526.0,79323.0,86686.0,90018.0
38003,274202.0,281447.0,305393.0,318108.0,343252.0,340075.0,353288.0,342377.0,345912.0,348377.0,370247.0
38005,43229.0,51809.0,52620.0,54932.0,67913.0,66596.0,50267.0,46488.0,48222.0,49482.0,47804.0
38007,6484.0,6727.0,7640.0,11263.0,11775.0,13618.0,14297.0,15081.0,16827.0,16445.0,16172.0
38009,202798.0,210955.0,226695.0,237528.0,255296.0,263868.0,268297.0,260514.0,253149.0,258796.0,252014.0
38011,183053.0,182178.0,201430.0,209914.0,226256.0,233865.0,257465.0,232193.0,231399.0,238184.0,244827.0
38013,73256.0,83352.0,96926.0,113979.0,130545.0,134782.0,140202.0,133850.0,137718.0,144232.0,147055.0
38015,1847276.0,2044534.0,2220530.0,2496079.0,2849413.0,3137997.0,3123165.0,2970363.0,3367476.0,3357461.0,3482803.0
38017,3885523.0,4044601.0,4202974.0,4540459.0,4921688.0,5355402.0,5513647.0,6069535.0,6558116.0,6692853.0,7698368.0
38019,218664.0,232233.0,248252.0,259537.0,273787.0,284101.0,290787.0,275145.0,288018.0,302125.0,291989.0
38021,105343.0,113860.0,127138.0,131943.0,146490.0,149495.0,151313.0,148269.0,154738.0,163421.0,160051.0
38023,94414.0,106089.0,121435.0,133294.0,168181.0,191451.0,201338.0,193664.0,185787.0,188302.0,173719.0
38025,69646.0,75157.0,98219.0,127787.0,141484.0,176046.0,200209.0,196563.0,199674.0,224180.0,264485.0
38027,27124.0,28914.0,31498.0,31821.0,36238.0,39174.0,39030.0,38217.0,38659.0,38870.0,46212.0
38029,123397.0,127436.0,137880.0,147857.0,158413.0,166762.0,176894.0,179636.0,177665.0,174358.0,176437.0
